MemberID,FullDate,DayofWeek,PurchaseID
4914,2020-03-14,5,3f281e7e-11a5-4a69-bcce-f4ca4fe37d89
2004,2020-08-21,4,9496b83c-de95-4dc5-babb-629f28774d69
4171,2020-03-06,4,fe738e95-42c5-43f6-bc05-706db28739dc
3041,2020-09-15,1,93a0aa04-1371-4387-ae64-379382b0d06c
1324,2020-10-07,2,50692b88-1116-49fa-b486-25911c8fc7fc
1524,2020-06-08,0,2f814734-099b-47b0-91e7-f0c7cc14634e
4260,2020-05-30,5,8f1cccbb-08b6-46cf-bf9f-26a8b8447d7d
1494,2020-09-29,1,15941893-efea-42f5-bc84-b27f8474f6d3
2521,2020-03-03,1,9669b33c-353a-48c4-abd1-bc197120272d
2225,2020-04-28,1,36534f67-482d-436d-9799-4a6f5f2b6585
3486,2020-12-23,2,7940647e-1576-4067-899d-ac5128f04227
1422,2020-02-28,5,d71e4775-4665-497c-81a2-5d58ae7cf1c5
3082,2020-02-20,4,3124424b-618d-4427-86d1-7d8d4c2a2e93
1114,2020-12-03,3,7e7e876a-61ce-4dbc-a005-eb1335ae4610
4773,2020-10-31,5,62af4aef-b654-4003-9d0d-6170d5f5c9cf
1939,2020-10-30,4,73c915ab-355c-48cd-b536-12346c1e9853
2723,2020-03-11,2,6dc36469-3e68-4a09-82eb-9d278dbc6f79
1361,2020-08-09,6,48881540-c323-430d-8bab-f77e1b1d1d3d
2294,2020-10-05,0,45e113c4-3d9c-4124-ba8d-e9410ddd1db9
3915,2020-05-03,6,a79c30a2-d61f-408b-a980-0e2b37601470
3579,2020-12-30,2,3a1db237-8d1c-4fdc-944e-3f2aa9fb70e9
2051,2020-04-20,0,3758b946-f252-48e4-86ed-a530fdb89856
2113,2020-07-09,3,316fc807-73ab-46ed-bad8-8cffcb378b70
1909,2020-08-31,0,d2ef83ea-05dd-4dcb-b53f-27afe48e421d
2328,2020-02-22,6,a643fbbd-765e-4330-903a-89d8e7fb3a9e
2948,2020-06-19,4,f6c886ab-343f-4bb6-9bac-b33e42e74d7c
3504,2020-05-20,2,3b0ad5c0-9305-4b84-95ad-cf6eadaf7985
3069,2020-09-04,4,97e8297a-b654-49ef-b564-e1432dc20dfb
2142,2020-05-19,1,99f40937-e1e0-4d33-b463-f8e5b22fdba7
4411,2020-04-17,4,7b9bcf6d-2ae3-4023-ae54-e035c927b598
1993,2020-08-07,4,8a684078-683c-4f85-835d-1d67a5804a2c
4579,2020-09-01,1,abcb27b1-0bd1-43f3-91c5-d81138bab9c2
1177,2020-10-14,2,693b8c14-676e-4009-bd11-4e162c1c4787
2499,2020-04-24,4,fee0a632-51db-42c1-9a93-fa720ab1c380
4427,2020-01-14,2,4e173cca-952a-451e-8803-df6113fab4f3
2883,2020-12-10,3,306b425b-9683-4649-852a-89da8f931ee8
1242,2020-04-12,6,c1066575-2388-4a7c-b664-6858888dae73
3409,2020-11-12,3,dee83fbd-6156-4e74-86eb-33b735c0b2cf
1307,2020-06-22,0,29ac9d16-bda3-40e0-b2fd-e9f919fd45f0
3507,2020-10-11,6,fb8c0062-2135-4f91-b60c-38cd50a2684a
2606,2020-01-26,0,b3b5ac8a-1b6d-4b5f-9c73-19b108eb3b82
3048,2020-06-06,5,c3f56ab3-7c7a-4332-9f91-bee1a896925a
2007,2020-11-23,0,073ad5b7-9ff4-4795-9d23-5d084d430a92
3072,2020-01-26,0,37201c9a-93b3-4288-9a86-f80137c77739
3354,2020-01-14,2,5e89838a-e2b1-4259-a947-234c46024fc8
3656,2020-11-03,1,86f5652b-7563-4475-a2bc-ebed435fdb9b
4417,2020-05-18,0,3231959b-40fc-482a-b240-a4cbcc6559ee
3296,2020-06-06,5,8e011fbe-3099-4da8-abfb-72a2c716079d
1323,2020-04-30,3,63861833-d850-48e1-a469-6bf1a4bfde31
1754,2020-09-17,3,a1cd9a75-5aac-401c-8997-1144686fa8c3
3872,2020-03-11,2,c42e7dbd-df36-4b2b-b1a9-7d06cf0a021a
3691,2020-05-02,5,0c99637b-886d-44f1-9f61-93ffe306566d
1218,2020-12-29,1,1a5644cb-6c2e-460f-b3af-8ed30e404235
1381,2020-03-23,0,ffeef200-4469-49ca-b954-9b7bb8e1b88c
4550,2020-02-03,1,0d390802-02ae-457c-915e-e45ec0b1876d
1377,2020-06-02,1,672232f7-6d0f-4258-987f-779b8b04fad1
4388,2020-02-19,3,ae8a2d70-5f90-4b14-a504-8b4af68d849a
2157,2020-07-14,1,98e4c273-34a5-4031-9cea-7a1685ecec8a
3321,2020-12-25,4,25651a7a-4ce5-4790-a003-c8c618d85f07
3205,2020-11-12,3,bcce90e8-4929-4399-ac64-558f1b23c4cb
4444,2020-07-22,2,84ccc85c-3a95-473f-939d-db5fc9fc898e
2348,2020-01-11,6,2ec4b232-7f96-4650-8fb8-1e019a0f863e
4275,2020-08-18,1,af5a2680-562a-46ed-b389-ec6e36b52048
3664,2020-04-05,6,0366cfc0-e2bb-42e0-821e-ffda98e221fe
1627,2020-11-02,0,54bd83c1-d23b-4378-80d1-af41203bfa5e
1641,2020-05-27,2,aa23a908-65e7-40da-a2eb-40b9da95d9d0
1461,2020-12-21,0,c3f7895a-5dfa-42ae-b5fd-2fd059e385d6
4266,2020-06-17,2,76e80c43-3431-495e-a4bb-e307b4228d60
2754,2020-02-05,3,c8179dac-6f2b-4403-9a76-63378a474e16
3117,2020-09-30,2,109ecf1a-ca1b-4a63-9b11-0cfba7d3689f
1654,2020-04-29,2,139dee7b-64e3-4cde-97cc-69ab40dceee3
1154,2020-05-17,6,492eba2a-c09d-47cd-9271-15a83f9e2d8f
1333,2020-09-22,1,97d092bd-000b-4f19-a44b-908683281685
2188,2020-07-28,1,112b1495-a7d7-44f7-a9ab-f8d3afb8eb90
4679,2020-05-16,5,614cfba8-addf-4269-9b29-b8ec88ee47ba
2495,2020-07-28,1,574089ad-5e64-4131-8337-d8d1e15eaea8
4117,2020-10-12,0,c9d1ff49-c108-4c9b-8cea-9a277b4e24cc
4035,2020-12-01,1,1fe94f1b-edb5-4d5c-b30f-9e931d728a14
1500,2020-06-01,0,4c5ab225-ab42-44e9-b705-55cb30f2adaa
4357,2020-04-13,0,28209be7-aa03-4a61-a8a5-b300ea10f9b3
1199,2020-11-21,5,151e993a-3da1-4b44-89bc-242c14f9bc02
4467,2020-11-22,6,11be9fcd-16d5-4cd8-a29f-e5657fbf8e6b
4220,2020-11-21,5,c67e40c4-c02c-4605-8712-60009ddc3a45
4376,2020-07-16,3,355ac37e-3899-4fda-aeb4-ffc3ca6c4a16
4190,2020-12-24,3,8c6aa468-61f7-45e5-b769-7004863083a1
4501,2020-06-15,0,82969d78-f5ab-4944-9060-39ff3a5861c2
1454,2020-10-22,3,48bc6dc4-9dc9-466e-acd4-747153baabdb
3922,2020-01-04,6,6cba078d-73c3-43fd-85ce-ec98c4763abd
3586,2020-02-05,3,25b41c56-4a7b-4df0-9254-e9ef937e5bcc
2139,2020-04-16,3,1bdcff35-95c5-4fc2-990b-155093bc2ab0
2475,2020-10-11,6,1f732221-766d-462f-81c6-dd3003d728fb
3419,2020-05-12,1,46d970f0-711d-419d-b5e1-7fd87f3a7231
2518,2020-03-07,5,e0a53a79-ea0c-4dd8-a5c6-b908d0bddadc
1690,2020-03-03,1,f950eb13-e512-484a-ab0e-4d0a002dc7ef
1281,2020-02-06,4,c440be01-59b9-494e-b490-ce75329535db
2176,2020-04-02,3,8250f79e-0f46-4df8-8850-86371bd88a60
2787,2020-03-13,4,1b5d755e-63d2-4c87-b66c-c130a15c4f0f
3460,2020-02-14,5,7f01a5ce-48e9-41f0-b7a2-1ec64eb227ef
3224,2020-01-19,0,246a7b50-b772-4aff-9d6d-43eed5c1dc46
1540,2020-11-26,3,16767b4b-7607-401d-815b-c36461192026
3942,2020-04-04,5,6b577151-0b93-42ae-918f-9c47bd7c5e75
2939,2020-03-08,6,f3ca56dd-84a5-4d21-a755-f999c183f370
3807,2020-10-26,0,1465b488-30dd-47e0-80d7-17141b66c6e8
3380,2020-05-16,5,36c5ecc0-c7a4-48de-920f-aba7fc5fff1d
1785,2020-07-06,0,4941ca14-4328-4bb4-b445-355b1d16eae9
2625,2020-06-03,2,6c15f95d-ae8e-4584-86f9-82236f9bf164
1828,2020-03-24,1,75ae4e70-20a1-4521-ad9f-98a159e6afcb
4225,2020-08-05,2,d9848ec9-d0e7-4c5d-a31a-5daf418a8078
1646,2020-08-28,4,4e80442b-0f3b-4030-88d7-bedac4a9b8d7
1412,2020-11-16,0,17be58c7-b18b-4b62-8e2b-1c9777a7a1c6
1892,2020-04-24,4,5cc700f0-123a-477e-a324-5e7f2b703846
2535,2020-10-11,6,55599f73-32a3-4cd7-aef0-dbcba6483bd9
4107,2020-11-15,6,02668963-9564-478a-972f-de6799470f78
1452,2020-03-29,6,55f40091-b7d5-4f2e-8fa8-b6a8da1e3458
4853,2020-09-17,3,6e9e4b3c-b4bf-4149-9c81-eac7dffbb932
2196,2020-08-23,6,43d0d638-b487-4ba6-b3c0-c49818e72057
1026,2020-05-28,3,d30a4aec-9a7a-4f04-a73f-6c0949d2e282
3879,2020-03-12,3,5d427c81-82ad-4264-8f6a-6f2de16bb935
4967,2020-09-23,2,ecdf1a52-e655-4c3d-8bec-8597ae185c83
3408,2020-05-11,0,8fc4a345-290a-4ef8-83d6-b600efc36413
3732,2020-01-26,0,5f0ed016-7025-4c84-ab2d-192eca4a1787
1040,2020-11-26,3,bce88f77-d5b5-46ab-8faf-50615c6852a4
2612,2020-05-31,6,aeb5259b-ae18-4169-8276-5ea62d67b09b
1137,2020-09-26,5,3f862ce5-f510-4488-8daa-819594a85759
4223,2020-06-15,0,60d1ff8a-983c-42a5-8271-9c06df08b5f7
3832,2020-07-17,4,cdf16fc1-78da-4309-9607-583aa56c6aac
2179,2020-04-16,3,2716f546-36ef-4e4e-b26d-e62a5e585f33
2604,2020-12-02,2,cbdea2c0-3e6a-49ec-bf63-b67f383cf62e
2238,2020-03-20,4,94634656-9f18-49c2-bf94-4a35900c52c7
2589,2020-12-02,2,d61b9cc4-0876-47fc-85e2-fc65a40bd30d
2402,2020-06-09,1,5cbfc7cb-04a4-4dda-8d70-e14c1e7a3c17
4130,2020-06-11,3,37889667-faf6-49e6-b4e6-9a53fadc105c
4841,2020-12-17,3,30742f92-c745-41cb-b921-993031bfe8b6
1734,2020-08-06,3,50ab09f8-e784-45d3-a2a9-d76bba9a57c1
3748,2020-03-27,4,8a40bb43-194a-4ff4-aa6b-e6560ae87f75
1021,2020-10-22,3,8440c134-cc06-4fa7-80dc-b5f569b7fa3c
1104,2020-04-01,2,77f4e9c0-decd-49ef-b583-38c6920b0eb6
2613,2020-09-01,1,df398e7b-8ca1-402e-af7d-a737462e176e
4204,2020-10-16,4,629ac472-f3d5-43a2-b31e-03c9bfaddd5e
2022,2020-07-22,2,bffe442c-d236-4567-b739-918081688c96
2242,2020-05-06,2,df165de7-7d83-4125-9c16-671e6f5b0827
4352,2020-07-20,0,f36dac5f-6bfc-4de4-9a55-5a6661bda235
1945,2020-05-02,5,451ef862-422a-487c-ae8b-3b52e01c3729
1427,2020-11-26,3,ba88fac9-4c96-432f-8fd3-8cbdfb56b7c4
3709,2020-08-09,6,33dc0bc0-98b1-46c6-890e-bcda6a966181
1349,2020-04-13,0,373d6ba4-0ca9-4f2c-a5a3-e402c2b164c4
4691,2020-08-01,5,f991d37e-3a3b-4ffd-b84e-dc44408022c0
1465,2020-06-26,4,cffe739f-58af-4cda-ba68-bf3f950f63ea
2867,2020-07-16,3,682be19c-a7ed-4103-a8a5-e5f9d7940c74
2381,2020-05-17,6,1b85c1a7-4154-4761-b550-8d0e67195060
2471,2020-08-13,3,597dd269-66b2-48e6-b8b0-50a9433b06db
3252,2020-08-22,5,a7a6f333-593a-4f68-b05e-d57f9eaa476c
4077,2020-03-18,2,6a2380ac-3488-40d5-8865-66734788c0db
2359,2020-04-21,1,ea916fd6-a618-462b-84fb-4126584f504d
4430,2020-02-12,3,0b68285c-0542-4db3-b93d-194417503f39
3456,2020-10-09,4,a8656251-2d74-40bd-9148-33ed582cb62e
2563,2020-03-06,4,c8862f15-21d8-4752-9b28-14496a88faa2
2386,2020-04-10,4,92ab2b62-4e30-4b4b-9830-681261a910ea
4909,2020-10-26,0,9fd9046e-14ad-431a-9122-7ee461e25173
1014,2020-03-10,1,a2f127b4-ab57-413d-9beb-009fcec986bb
1389,2020-02-18,2,593b54ac-5c4c-4eb2-b9c0-5eb3dc2928e1
4800,2020-12-24,3,0f57c9d2-34dc-40fc-bc11-c4a47c974e17
1069,2020-08-20,3,6f89a1e1-26d0-46f4-b777-1f47491c495b
1833,2020-12-07,0,405e3ef9-8fde-4eda-bf11-fb36b52dc044
4028,2020-08-07,4,17420ae7-3674-4bbb-bda0-29a171946f64
3919,2020-09-02,2,cf739c90-914a-4fd0-b0ed-b105e5f9c552
3086,2020-02-01,6,8718fcef-249c-4ae3-9675-6fea0a661bbc
2708,2020-02-17,1,51839251-5d25-44f3-b65e-0ce0c55a632b
3513,2020-08-29,5,e6be8cf3-02cf-4046-bc9d-30e482023f36
3774,2020-09-16,2,681cce02-312a-4eb1-afc8-2c8047da6ba8
4827,2020-01-27,1,73e8d04c-7c72-442b-9084-46d2f25859e3
4213,2020-08-23,6,7e5d7f37-c038-44eb-816f-d1bb8b2e8042
4536,2020-02-24,1,83cd93a6-5f9b-4adf-98ae-c40fe6f199c0
1489,2020-06-23,1,ef8f73fa-530a-4b84-832b-72e667814e83
2005,2020-09-22,1,36d3382a-6ea7-44d5-8918-674fc9cca057
2429,2020-06-29,0,ad2a7ddf-f3b5-4391-b99b-edf7f0641b37
2721,2020-10-08,3,65e59044-3628-4d16-98b8-8b39e56f5593
3909,2020-09-02,2,9df218ef-b466-4f1e-94d8-de23eecd6bba
4808,2020-08-20,3,31ee9475-8a99-4372-9a11-57476c9c455e
4024,2020-10-16,4,fa64835a-01eb-45a4-baec-f085590e4bfb
2855,2020-03-02,0,9350ff7a-a130-4494-af0d-db531a91ba58
4881,2020-07-28,1,63f01616-84d1-4a51-ade4-f8e803cef8a4
1214,2020-10-01,3,8033b059-c6a2-4ee6-849b-e120197b49af
1608,2020-10-11,6,f39e9009-9a5a-4c81-8871-1530954b6306
1724,2020-09-09,2,67de3fa1-a310-4534-95c1-c0de50518431
1911,2020-02-06,4,0e104a98-5dd8-42b8-9040-9a445780cfd6
3881,2020-02-04,2,cbd15da0-b454-4b93-8dc2-7a8d010246bd
1780,2020-08-27,3,e83fe01c-965a-4479-b3bf-c6a5fa35e9b9
4675,2020-09-14,0,45347443-142d-4620-9e17-56ddaeb5daf1
3497,2020-09-24,3,69c122cf-391d-4e81-b9b6-f23d8756eecc
1000,2020-03-15,6,0e4dd2a2-315b-4225-b69c-638658a18b72
3955,2020-08-28,4,82edbfdf-78cb-4ac9-ac35-c3ca90aff1ad
4232,2020-12-19,5,122ef9d9-2578-427d-b5ec-f889944ed6a1
3472,2020-02-28,5,10a465df-0112-4df6-a47f-dcc5e5c061c1
4217,2020-05-02,5,8da07465-61e0-4282-b197-8f37c535b5e8
3778,2020-01-10,5,fd2a5191-1791-4171-877d-5c967581bd30
2666,2020-06-04,3,bf0761c9-ef65-4e9a-b20e-df5d970a644e
3518,2020-05-18,0,3035f3a8-cd7e-474d-8792-0f221d9a6084
4525,2020-09-28,0,f1763ff6-3b32-4eee-bc79-5e5ecebdc419
2975,2020-01-28,2,f1fbc322-147d-47b4-b25c-cfbed07f6ff2
1339,2020-11-28,5,93264084-dd50-46d8-85b2-d88a5fa012d1
2001,2020-01-28,2,bd2ad3f7-0dc5-47a4-981e-cf23e4ab36a9
2091,2020-10-19,0,a56ca731-ecec-4c30-bd1a-b4a7038eacfa
2453,2020-08-28,4,0d3dd6c1-72c6-415f-801e-0c39634c33ce
4681,2020-02-28,5,ca2f7ffa-1a91-4cea-b4bd-6e25dd60fed4
2618,2020-09-14,0,8bed9f7c-5a65-4548-8ce5-2402971163ab
3389,2020-01-26,0,493eff5a-4a02-4f61-bdcc-f7a52e3984e8
3044,2020-09-29,1,b4b911e5-ca87-49b5-9c2e-10c58c8bc70c
3039,2020-02-09,0,5d283fe1-052c-48de-9e68-0312a07fbe64
4563,2020-05-14,3,87989585-5bd8-40e3-b75d-723cd84ad211
2683,2020-11-08,6,92fde67c-6693-4117-b6f5-fe946fc88783
4063,2020-12-11,4,1b11b239-1dee-40f2-816d-4222e6eba89c
3014,2020-10-19,0,dd617650-d844-4ab0-9aa5-071720b33fc8
4356,2020-01-12,0,2570a87d-3d38-49d4-b952-2561c24e96b1
3050,2020-06-05,4,5eb1b545-8fc5-4280-b281-dcd368bc6bfc
3613,2020-05-06,2,106882de-fb61-42aa-bbc9-04b9f889b14f
3152,2020-11-24,1,ad73bc63-4dfc-4588-8adb-b62bff0af3eb
4187,2020-10-28,2,b771db09-e708-40fb-b563-307d013410c0
2001,2020-03-03,1,62c45af6-6be8-45f1-8694-761431e2fb84
1584,2020-01-26,0,04afcc49-6532-45f9-bd1d-8fa06eee6c41
1475,2020-03-28,5,5487d587-f94e-426a-98ae-04d320a3aeb2
4942,2020-06-08,0,169a992f-5f1e-4c9e-83cd-fdc6dc09da22
2083,2020-07-11,5,77aaca49-6fa8-476f-a9ed-9b0daefddf01
4685,2020-08-27,3,be023bd0-96e1-4061-b404-89ad9e76313f
2070,2020-03-24,1,6487c9bd-8265-4c3d-864a-267ba658c3c7
2657,2020-01-04,6,e38fe7c3-eb1f-4413-9bbe-6eae9f251374
4012,2020-04-04,5,29ccf3e9-9685-4023-b412-004d61e417a5
2698,2020-01-24,5,6d24f5d9-d9de-4406-90a5-a0306645181f
2222,2020-12-28,0,e7e9f659-6fc8-4e4b-80a8-f525da1cd316
2421,2020-10-27,1,eb7adf04-5c46-49f6-aec1-60b41e5ca5bd
2410,2020-11-21,5,cbf4122a-4df1-4b57-8272-bf8554d37a31
3036,2020-12-07,0,f3c9add7-a9eb-4d39-88ce-3f7cf54dbcfa
2465,2020-12-27,6,c1b2cd85-00a6-4936-8deb-206c2c361c64
1233,2020-03-20,4,1ab9d761-fcf0-4e27-9a26-90da699caa9d
1366,2020-05-29,4,a8e2833c-f34b-4749-9548-2073a9d117e0
3741,2020-06-08,0,ed5d3795-ad3a-4f92-8aa2-9e32a420c294
2230,2020-05-28,3,f00965c3-ced3-4c71-bdb4-b48ce78265db
1206,2020-05-15,4,59322958-0bcf-4373-919a-26b45bed5c46
3690,2020-04-24,4,9b1fe84a-871c-4c4e-bd12-57c6397884e6
3620,2020-06-18,3,0b3dd380-2b14-4fe4-b572-d3270ad6af7e
4759,2020-02-20,4,ec9f5bc7-5d33-4248-96c8-5d68db39da08
3543,2020-11-10,1,c608683a-f760-41b4-ab30-141ec6286e17
2792,2020-07-29,2,6596d8d3-dec0-4399-a144-9e157dc54fea
1929,2020-10-07,2,21ccdd1d-7321-4c14-8daa-52920c920675
2433,2020-08-23,6,36c17888-3bd6-4204-ac80-2bd0d75ba490
4941,2020-01-15,3,07f2ac24-452c-407e-a6f0-f33334bf91ba
3547,2020-07-10,4,aa8fec07-7aa0-4968-9cc0-f95e719a3312
1290,2020-04-24,4,a53b3fa8-e199-4ba2-98f5-bf2d7a83d9b7
4207,2020-08-28,4,503ef286-bc3e-4625-ba24-32055d40e70a
2107,2020-01-03,5,2e4f6b27-4800-42df-a0ae-bd99c85c49a3
3050,2020-11-03,1,ebfb42ea-878d-49dc-a516-775ebf898601
3814,2020-07-21,1,a3411b59-20e6-41d6-b80d-5a8bd0b9248a
4875,2020-09-13,6,53378678-942d-4c4c-a5ae-0d65cba7f917
3691,2020-08-08,5,980cc7ff-4831-4346-82db-7cd7ddff2577
2433,2020-03-14,5,fcc291be-7a60-4a8e-9812-282547d2eddc
4757,2020-09-01,1,795cca94-4be7-47cb-9994-c79675f896f0
1407,2020-04-29,2,587cd27c-6f3b-470e-8376-cca515726db4
4718,2020-12-06,6,6a1df28d-7085-455d-ac5f-a1e43286fced
1240,2020-04-14,1,92b5c17c-e050-4350-9f37-4a1c694c552d
1792,2020-08-15,5,4bd20a4f-96d6-4984-a5cc-3de23f975f61
4486,2020-09-11,4,dd45bea2-fdf4-4476-a9d9-cf3be9775ac7
1757,2020-06-15,0,e26bd3d9-ae87-4167-983a-2d5e212958df
2186,2020-01-07,2,81937d1d-acb9-42f7-addf-8092d9df01cd
3752,2020-04-15,2,36caaa88-05a2-479d-8eca-26387efb583d
3051,2020-11-29,6,7ee1c70d-d6f1-4f6d-b760-52e5be31a2e8
3688,2020-10-23,4,4209b299-92fd-40b1-b754-c3018ab81af7
4676,2020-01-15,3,c11f78cf-d5f1-4164-83ef-b2b68ec70223
2142,2020-06-25,3,eb5a6cd2-58e4-4cf6-9c0a-6852ae400072
4939,2020-06-29,0,7f097998-fa29-4706-bb3c-02af17efde79
1806,2020-06-07,6,736c512b-770b-4eb2-b6d0-6274bacb371f
1595,2020-05-10,6,3a19923e-34d0-472a-b846-2c012a5a1e93
2086,2020-09-03,3,d5590589-965f-49f7-9a49-fb062ed6f27a
4251,2020-03-10,1,8b386e5d-5dcf-4459-b85b-2db885b0c9dd
2689,2020-04-30,3,3ae4cefd-219c-44c1-9756-70d3afec9e3f
2560,2020-11-26,3,80d1731c-5468-42a3-84fd-6d413e853469
2393,2020-04-17,4,7e5d90e4-8c1d-4ea1-af0b-c94b9f6bf94b
1669,2020-08-19,2,7d67cb38-7db0-41bc-a979-940eacf8cf9b
3500,2020-04-21,1,acd29f83-7078-49e3-bf4b-5f286a9d936c
1213,2020-03-03,1,41d2adf5-5145-45b9-a038-6bac1d371fbd
4598,2020-11-18,2,fb5d9ee6-7b2f-44f8-b2e2-26e02a55fc6c
1404,2020-03-05,3,43100ac9-c317-45b1-bbf7-1b917e0c4768
1758,2020-02-26,3,4abd23f2-b0f9-4a91-9f1a-315118da7465
1265,2020-07-03,4,23f61759-c566-40be-a4c1-155ecda18498
1006,2020-06-14,6,8a5c2108-55f8-40fe-86da-3691e8cb9fdf
2779,2020-10-17,5,ff3e64c6-9074-4d57-a964-7e40ab63513c
4457,2020-03-09,0,8a6eec6b-8830-4524-ab79-1d745fd509a4
2532,2020-06-07,6,b6ea8808-bd1d-44bc-a4af-3ec479965dc1
2811,2020-02-23,0,22876a49-73b6-4aa6-b98f-161ef278156c
4004,2020-10-05,0,fe2663d7-fe09-47a6-a785-95ed598a816c
1737,2020-09-05,5,cfa1ad6d-06d8-4ff8-9214-ae2ef3f58067
3266,2020-10-25,6,73138ee5-1699-44bd-bf98-d1a8f0784172
4981,2020-10-01,3,0f9e79ec-ad92-4a68-a0ac-8123fddf6bb0
1934,2020-06-08,0,a8fb07c6-1dac-4e87-828d-10ab320fd4ff
2512,2020-01-19,0,8c1d54e5-5715-4da1-9cba-0c239d235bf9
3400,2020-04-03,4,c5ce4f9d-f5c1-4b3d-9875-57f43c3044fa
4301,2020-01-05,0,572f75bc-ab97-4dbb-8185-ffb112f5aa1b
2997,2020-12-30,2,10249f59-4e44-4815-8361-21e0d65babd3
1098,2020-05-08,4,2d8d2f99-46ae-49a2-b8aa-87cb23056c36
2208,2020-07-30,3,ae8a1ad8-8df1-4562-9b06-c5ac99b2ab1a
3672,2020-05-28,3,78057f7b-cb6c-42cb-b74d-e5d6223a527f
3651,2020-01-24,5,51b0a97b-8d78-4a06-aaf8-0b6c0eaa8c9d
3957,2020-05-15,4,7bdd7f56-25ff-454a-a921-456df6852b06
2986,2020-11-01,6,45a6eee5-a7d7-49b2-8f4e-313bdc01f10d
4433,2020-05-25,0,d64a0c4f-7406-4e17-b3af-2f2ca03b8bec
3822,2020-05-27,2,70d1deeb-7e7d-42c7-a171-5496c15e2f96
4588,2020-04-30,3,22480ef5-1072-4773-81fe-630229b56840
2622,2020-07-17,4,790d4a30-b674-4924-947b-2afbe859162d
2117,2020-02-05,3,889ff4da-573d-4160-b561-10eeb0abd980
1780,2020-12-07,0,2b81fa92-ced5-4137-a5f6-9e1e84befa6b
3819,2020-12-04,4,65741b42-4cec-405d-b8b4-d13d1082ad67
1884,2020-11-12,3,f3185213-5aad-4478-8a9b-db02b8e2c081
2595,2020-01-23,4,de99e736-8588-41f3-b265-ed18fad2263a
3046,2020-03-31,1,4c2603fc-a1ba-4210-a6f7-2d8bc5bb8bcf
3228,2020-01-26,0,4d4c03ae-b805-47fb-a950-d9aa426a2b79
2251,2020-06-23,1,86af7e44-aa65-423c-978f-3a4812ec04af
2368,2020-11-11,2,b5dcbce2-cddb-43a2-9ec8-af216f8c9e47
2573,2020-03-01,6,96ef2220-92b3-408e-9347-638658430b5b
4701,2020-04-30,3,69b44286-40b2-427c-9a90-41621ce7cacb
4384,2020-05-25,0,0c9617fd-c737-4305-9f01-c2d36f2f7177
1998,2020-05-18,0,88de1a70-38fa-499f-8dbc-c26d86108c00
4583,2020-02-23,0,86ab7f9a-edad-451c-80ef-297fde24cafc
2043,2020-04-21,1,fb086b55-e2f5-45f5-90b7-8beeeec12610
2201,2020-05-22,4,44311528-1e38-4ffa-856d-61ed1e6fd692
3522,2020-09-23,2,f3004b60-572c-4a00-b6da-4cff85978d9e
3922,2020-08-28,4,e03bb5d5-738d-43d0-978d-3d835308cb47
2636,2020-11-09,0,af7de5b0-6144-4d64-ae0d-930aa5499d58
1092,2020-07-27,0,774d74ba-bfbe-4907-8b8d-7d1e9a907b4b
2711,2020-09-13,6,9024ab93-f64f-41bc-80ee-3cf4c6b8ec32
3899,2020-04-22,2,8d227969-4c21-43d3-b21b-84b1b6616f0c
4372,2020-07-30,3,ab0e58e7-c1b4-47ef-9401-ee70672b4d68
4576,2020-05-08,4,62022194-4033-4c70-858f-24183f9021bd
4953,2020-10-10,5,06694f21-7033-4871-831b-ccab633f3e91
4692,2020-10-27,1,281266fc-d066-4491-ae3b-bb5b157bc42e
1170,2020-12-11,4,58f7f4bd-0dfc-48bd-98b8-58e5d58dc9a8
2625,2020-08-04,1,03109f37-564a-498f-bbfd-119392ca57cc
2394,2020-08-30,6,df044c03-2558-4359-8931-431ea2d1c87f
4277,2020-02-18,2,5c9ce8f5-8f2b-4a97-adf0-68835baddd4d
3170,2020-01-17,5,adbb6eb5-1048-4864-b727-6906ee4d9e24
2229,2020-10-25,6,c6f18cd3-3b62-4ea2-b69e-ab234e6df0b3
2944,2020-01-02,4,95e4cfbc-927f-42ce-a941-cab1178b7586
2582,2020-06-03,2,f176e937-f845-4e3a-bc24-e85e23f021f1
1373,2020-10-05,0,48bd77e6-1588-44a4-862f-8b0d78f62925
1366,2020-10-25,6,984b1489-9c46-4099-a78c-a4b4ab1762b3
3469,2020-10-05,0,b4c937c3-aabe-4a84-b0a6-0eec5299bc47
4012,2020-05-16,5,b1167041-e14a-4d14-a73d-b47ef85c1233
2031,2020-02-26,3,7ac373c3-9bb9-478f-be5c-e4230e4dacd8
2459,2020-09-16,2,b2262b30-d970-4308-96da-00e8c50f44ee
4377,2020-02-23,0,3f34e809-b1d1-46e2-8feb-981fbec1f66d
1534,2020-08-13,3,7387d61c-bffd-4945-8fba-7083c6789c51
2051,2020-07-23,3,0ab7e764-d9d9-4046-b7a1-8b74ddc29179
3430,2020-01-26,0,79152fed-1ade-4639-8948-2f4ffc09a4a2
1567,2020-03-13,4,f99f4b95-5d91-4f3d-8a26-85b5f4f3f152
2972,2020-05-21,3,d33022b6-41dc-46fa-b7c1-fb37bfadbf2e
1287,2020-08-28,4,6eb4ecb6-9d8f-4034-a188-547c3351b73d
4776,2020-08-08,5,0fd86307-9850-4e11-8d97-adb2c664a27d
2271,2020-04-08,2,f264241c-dd40-41f8-b7d5-017889c21aa7
4657,2020-08-15,5,7a83848d-d0de-4e48-a032-e524fee574f5
