purchase_id,category
e3622486-07a9-4ddd-88f5-e081fc3ca418,other vegetables
0cb06883-2f9e-43d0-a231-2b171e1ae40b,soda
e9e5b138-43f3-4953-9a55-0ee2ec8f01d2,napkins
1e7b95ba-0ffa-4d0e-91d3-6ee2d71545cc,UHT-milk
96c5bfe5-ef57-47ae-9984-f89f84d4ae96,other vegetables
629f1d58-ce92-46a1-94a7-004dd9025c7f,domestic eggs
21a1e4e4-aa1f-4172-b7b1-72c57b6b97ea,chicken
decc5d2f-4c7e-4cbb-8fea-cece02a2ab2b,condensed milk
38da2025-de7f-418a-a3aa-df704480f893,coffee
24139b69-2f38-412f-b7f0-b3350992d7af,white bread
4d338e4d-c7a6-41e8-9971-0cd5b5b0080b,canned vegetables
2ef4e0ce-52cd-4889-8bb6-e29fbe380c6a,newspapers
82f7ca43-92da-4ea2-9fda-76ef1e8d8d11,domestic eggs
0ef8cd2b-e96f-447c-827e-3288cb3fa959,shopping bags
731d9319-3e27-4209-a31f-90c901812eb9,whole milk
a985f057-ffe8-4d1d-9aae-240aab705667,specialty bar
de1c997e-1b27-4b4f-bfd5-469b00a6b043,flour
3069e57d-d806-43e6-a85f-e1819ae87c9b,citrus fruit
85e8dc74-10e6-4165-a613-6886221766e4,dishes
7df28c83-b8f5-4b3a-a049-dbd5e67e4f58,yogurt
d477f2f3-efb7-4f03-8271-848ceecc36c8,other vegetables
dd57bb7a-62d6-4ffc-b18d-3610a0b9a842,domestic eggs
4555f7a7-02b8-4fdc-a8cc-dd8b01901e04,vinegar
cd987cca-4f8a-4160-ae94-ea8f92bffd64,onions
d18099f4-0a7a-4a00-a6ef-560e52e3ac67,whole milk
d9a46d44-5013-4ee7-a709-0b891efa4a36,coffee
afd2b0cd-e997-476e-ae57-ead5e2796226,cream cheese 
14918ff0-adb0-43b1-b301-0a9deaeaffc7,whole milk
d0c0a718-d5e0-48ec-8857-939fcb12db83,root vegetables
6b98c7e1-0f1d-4807-8264-daeb9eeb3dc3,other vegetables
c32843e6-782a-430e-94af-568412ef96af,packaged fruit/vegetables
b0b335f5-e52b-443f-b400-6fdfad3b416f,pip fruit
101ac877-398f-441c-b0f2-26266114ad05,soda
6d746baf-0fd6-4d9b-981b-569f4ef29c42,detergent
6f22f2b6-a46c-4023-82ff-6ac836eca7d1,pip fruit
f9a78aee-92d6-4007-aa88-dea97c22da7e,rolls/buns
1dd67964-72e7-4247-8aee-9a7770152dbb,bottled water
8aa99e9f-62bd-4bb6-b6d8-aac376544464,beef
c621f38b-62c7-40da-96f5-453876a15103,semi-finished bread
a9d20328-e35d-4d92-9302-f2038e82d734,bottled water
0a28f51b-3103-4764-a3e1-9ad4e253125d,fruit/vegetable juice
b9eb9e95-4b12-4446-b2b7-3007d96e0ba7,spread cheese
2082427f-83bc-437c-be7b-32cd816ba922,ice cream
e22e6e82-5cc0-4362-b516-2d265f7ac23b,coffee
6175b55c-3fe6-422e-be9d-b92647676775,whole milk
ea8fe56a-e6a8-485a-b51a-7da903bd1784,tropical fruit
c980cf11-6675-40be-a319-bb12078df684,bottled beer
274789e1-c907-42c4-a8af-7003f4555356,ham
365ac1a9-0a25-4eba-9362-654909865ec4,packaged fruit/vegetables
5a38c2d1-ec19-4d36-ac33-2a1ab756cb01,nut snack
470f7bd0-e574-4e12-aee9-13b9099f3daf,whole milk
cad95a5e-a804-4e97-94a3-805ad45e42ad,butter milk
17a985b0-1b07-4f9c-88ca-b29ec0a612d0,liquor
58207fbd-b2f9-4905-8f49-55aa93139672,whipped/sour cream
7afc4ac0-ca2b-46ab-b2cd-89a8a8279543,coffee
c5793414-0dd4-4e48-9fa7-ab7069f81c56,pastry
b7b52872-3de4-4764-b520-2a82c5f422a6,herbs
9258b307-fef1-4a54-bf71-99ce1947bb52,rum
d9098b42-3861-446a-826d-5f1e30483872,coffee
74f7d9af-0c3d-4010-ade6-5d3362c089ca,tropical fruit
efa288f6-1320-4444-a063-23470f7eaee5,whipped/sour cream
8ca64234-d2e4-4672-97c5-86cc47b17aa1,specialty bar
a4c6bb81-e658-4e72-b559-77f2e27b3b53,whole milk
613634ae-831f-47d4-b9c8-fe5c2cae1c24,waffles
ca3b6e54-02c2-429b-b6de-756cc147d763,whole milk
8f7d5179-1795-4af4-ba2a-66bce1d5e147,white wine
720ac6d4-731d-4513-8584-79d21a99f7bc,soft cheese
af456c41-7c03-4b9a-a4a9-20bb2fb53d3a,whole milk
208b1489-ba44-4443-96cf-81ab8d9d2a22,bottled water
7cc72a94-30b0-41bc-98d5-090cfbb0c952,other vegetables
6f4323bd-f8ea-468b-8fba-b2d98f8481a5,candles
fab758f6-497c-418c-98e4-68dd4df80e9c,seasonal products
d698ccee-9313-47b7-8dbd-ab175376fac2,ice cream
f8650725-6dd9-4f8f-82f7-b53928e885db,long life bakery product
07dc5356-1c9f-43c2-b2f7-b342a1f1eff7,tropical fruit
9765f2e1-e43d-445d-b366-41bc1aeaa34f,whole milk
7763051a-b2b4-4b7e-8f97-0261e6083934,waffles
6a59f6cd-b217-40fc-bcc5-90af5c5fc9fa,soda
7eaf56cf-f807-4036-9213-d4a408245b0d,other vegetables
cc9181f0-309a-4308-9768-410021b6e5b3,cake bar
8cbb387d-6ead-4567-964b-8a7a3a04673a,coffee
5ee15a09-a7d2-47ab-a9e1-133a3ddbc057,domestic eggs
82da927b-84b9-4b81-8fcf-07ea28a3e713,rolls/buns
476df7ed-539d-4151-be63-a68527525b61,dessert
f4f1e1c7-8d97-4817-9c34-e9c0117b36e6,whole milk
915cd382-4b12-4fa3-8824-3561d2126956,berries
213c11ec-0562-461c-805d-67caebc53965,pastry
16db0af3-211f-4976-9d2f-f5eba3487ffd,rolls/buns
1ab1a883-25fb-4578-8bc4-60f06ae913b6,yogurt
42177406-89a5-412b-92ce-e2f01386614d,butter
35685682-2bc1-437a-b104-85636102b49b,canned fish
70d46498-5e95-4ce1-962c-9b602f385b38,margarine
3bbb4878-19d1-4f29-96b1-cff12294f70c,specialty cheese
5eb05dac-0bd6-4eaf-b7ff-c1641b0a30b3,red/blush wine
40d41a14-b291-4f4b-97e8-3fefa4c96207,red/blush wine
f730d60d-301c-4dbb-a89d-323792d9ba41,skin care
a0d1d535-b762-4381-a5ab-5e2166d4dbde,fruit/vegetable juice
ba0d2a7a-1225-4340-b0aa-65bfd3682793,soda
1aaf8bef-3a70-452e-9fa6-7eae9d71bf92,frozen vegetables
c9692251-b35c-4911-a47c-cc77a998c8c6,butter
66829eed-9e04-4891-aaa8-a098974d04c8,rolls/buns
05f5f6db-ff1b-4380-bf09-907b51b4f8d5,citrus fruit
be1b4533-41ab-4f39-b376-1fcd91dc7e0f,soda
0d765302-ebc0-4d57-bcbf-946cb9d336d7,frozen dessert
1961215e-a762-4db4-8c71-9466726568d1,frozen vegetables
a59252f4-796f-4fe0-8ec4-efff5540b285,brown bread
005669e2-d743-4af1-98c4-17a8cc7f3308,butter milk
0a1227b5-3e16-40b3-9010-27d5e0d49b1b,yogurt
f79e38e8-ebe9-45ec-ad69-c926d544045d,liquor
9b1493d4-d9cf-461d-9757-a1aab326fcf5,whipped/sour cream
533a645a-82b1-4440-a815-1f2cfdf1abcb,cleaner
bd43183a-9a4b-419d-927c-814f373d64ef,frozen vegetables
6f9b331f-0b92-4485-b401-f3f51d74e2b8,bottled water
d6afd724-4b92-4c98-b702-d08e236e2056,butter milk
cfee82ab-b625-4404-98c5-9c2bef6f10ea,yogurt
917dda8d-80f1-4f3a-9e08-5c280af4d79b,mayonnaise
755e22df-7306-402d-905d-5f3b8b522a54,whole milk
729bc95a-b17d-4666-9a96-e0d059a7e409,liquor (appetizer)
60cead15-9fc2-46e9-942e-d063772fc8eb,herbs
0335ae1f-ceb4-445b-bc63-35665cd24901,condensed milk
e73dfb18-5eba-4a8c-8df9-fa5b633e935f,dessert
60e769f0-0f1d-4a96-9c48-b8efeb7696cb,misc. beverages
b8900e35-cf60-426a-b2c6-63809f6cff5c,canned beer
8f846efa-e860-4ccd-9ac0-ea10dfe4f08d,pet care
d451d704-cfc4-40f2-8b7c-e2d4f09d0a0a,frozen vegetables
dc5eb5ad-b2f5-43dc-babb-c56629d3b207,frozen fish
344ab0c0-e358-4f0a-9aed-14c9f205125d,whole milk
e2239379-04d6-4d49-a7b9-175f504f0d74,whipped/sour cream
9a8fa0e8-ac2d-47bd-938a-225697fbeab1,nuts/prunes
2cbfdae1-d330-4ec7-9dd7-5f168c249ca8,cream cheese 
f1c58a0a-f94f-4019-b711-a068a57caa50,root vegetables
597a4b20-5160-4841-82b0-8509a36a3cf7,newspapers
7155073d-6e5c-4860-bb2f-1097aaf82be6,root vegetables
617fa9c8-25e5-45ee-927f-a238b9a37022,hamburger meat
55bdd71d-2f9e-4456-80ed-419fe806de99,tropical fruit
c00c8470-b465-4273-a12b-32ccb6a42de7,soda
713980ee-2c2f-47c8-b016-9a290c81e5eb,whole milk
de3544af-5925-4df0-a610-3b5ae8b0c6d7,citrus fruit
fae6e3b5-5cf3-4f1d-b1a9-bd52634a3b70,whole milk
35f8c5fd-4c59-46f6-85ed-419170ab8b95,whole milk
fc138d70-39e8-41e1-a886-c600fbbc7a75,chocolate
d6426dde-a251-4fbd-a513-a57ca553251e,shopping bags
d24a36ac-8070-426f-9022-bf2d8812729c,frozen vegetables
f7a27b6c-b5e7-417d-b621-061361fd93ae,spread cheese
63c05a8e-d863-49f2-8511-e8957292da81,whole milk
4d189bfd-bb76-4594-bf04-1db391d3ec4b,mayonnaise
4299feef-f9e9-4acb-a376-c5cc4bd38b9b,rolls/buns
5cf3df99-0ed8-42c3-8cc5-436255e4f20e,canned beer
5e5e478b-1222-4b57-bbfe-790a54e3e8a2,waffles
4def5b9a-928e-483c-a2ad-ce54d49a88b9,frozen vegetables
702ae770-fa22-470b-adb9-d84c60068b8f,shopping bags
e6338962-5220-4d2a-b3d8-bce55fd167b2,newspapers
6c89f19b-9fc4-407d-8147-0cba96d0331a,sliced cheese
2ad1e16a-afc7-48fe-b447-92d88f7021ef,yogurt
3de350ce-ca3e-46fa-9f54-3d9e52c475a1,pastry
c52b80d5-ed62-4d94-b3d0-b153f80620be,coffee
60fc02cd-f9d4-4302-b873-e319ceac1003,coffee
96071769-5ec3-4658-85f7-adf1e6dc698d,whole milk
3360f3b6-a3f9-4098-b747-31411a023b5a,whole milk
f92c6132-8fe8-4a1b-b62c-4f5d7d6e839f,brown bread
a78a7dc4-301e-462e-ab78-f4f120a4abef,whipped/sour cream
7f9f6205-9753-463d-a64b-61cbbe379d33,bottled beer
71a46685-d07a-48e0-9ea4-c0099407876d,red/blush wine
7936dc54-a885-4e5d-9f7b-c2dc02d95586,onions
4c417cc1-8054-4f80-bcac-89db1443f53f,yogurt
deedb5fe-d621-49bd-8274-71cbf1bcef92,pork
d1dab3b6-f592-4872-8eea-d15cb35b756d,other vegetables
21c6e5dd-4e4d-47ed-bcbd-ed2b40f1c937,frozen potato products
437da310-28ed-46e0-90ab-fcb0cf6e21c5,salty snack
243025d8-2e08-4fb8-9e50-019626ce2f46,bottled beer
43e91d8a-2807-429d-9eaf-48a8b3e975eb,bottled water
e654ff5f-1ce2-42c3-9fde-456d0bd21fb8,frozen dessert
c153c56e-3215-4db7-857d-a4db970692b8,onions
ca2d99b3-ab0d-4322-b55d-e72e5bed2acb,sauces
4cbfd4e8-6f72-4f22-99b6-36ecee9c60b5,hygiene articles
63785cf4-57d2-453e-9f42-8dc865548d74,sliced cheese
a667338c-b0f8-47c8-816b-7dc9376c988a,whole milk
55ec2c9c-d10e-43c6-b27d-7f1b3e58a9c6,UHT-milk
0adfa2d6-64db-4c75-b918-5cf296df8044,tropical fruit
d7ff238f-7170-4c4e-8eea-35efbcf43997,pip fruit
06258627-95bc-4f6e-bac3-b284a10bc666,whipped/sour cream
06b675d0-8b60-408f-bc91-358ea5b86376,curd
5b5ce036-873e-4f8d-8ad0-ff91af7ffc29,dessert
fdbfebd4-4b08-4f04-b775-c1e594eb6a28,processed cheese
85e3e4f8-be3d-4a17-9cd2-993baea1392a,shopping bags
6d8b0258-b93e-4677-a084-fea15c1f3225,soda
73bbaf58-965e-4313-b0e2-d9301c8b1db5,pastry
20203112-2c92-4bd0-8472-37fc9df6a91a,salty snack
f70e1fb7-6dde-4315-9665-3ecf6fb6dfe7,pip fruit
ff3b8bf1-8d5e-4246-b68a-76cc11bb75ea,cleaner
55fc4e28-6b7a-4e70-b907-af3d4afa75a9,margarine
5c0cfeab-2c8b-4620-965f-4ae34b4be59e,yogurt
7fb40eb1-f27c-4b45-9b0d-811f0d5f7ac9,frozen vegetables
83e8404a-ef8f-4654-a28a-3098c02a958b,condensed milk
42055e05-e34c-4a8c-8e5b-e7788fb12671,root vegetables
587f6487-3bd7-45bd-bc5c-df082e883b49,pastry
0b137ef4-c40c-492a-92a0-a938312c4ae1,semi-finished bread
a2aff007-21c6-47fa-9e01-b3ce8b680722,hygiene articles
4e96b1b8-ed13-40c3-b5ce-8c0edf3dc413,butter
ac4c0213-21b1-47b9-81d3-d3666532161f,mayonnaise
62430b02-e6c3-4679-856d-78923a687e2e,citrus fruit
cc8d525d-d27b-4211-bc84-229940f0c877,fruit/vegetable juice
c7fd83fc-121d-4c87-8602-988d9e249d64,domestic eggs
cad74da9-7853-4774-9389-5b6a5459500a,white wine
a5e16b3f-2564-4b5b-9ae6-af94f18fcc1a,cream cheese 
6dc9f050-00d1-4e6a-b794-29d93e621f74,salty snack
4a78d7c2-3ec0-4cbc-8c2a-9e34905b34bb,frozen fish
de03c8a6-e5c7-43db-a2da-f97cd839c096,butter milk
b144b365-bf27-48c0-b069-32acf95c50cf,whole milk
889547d5-c28e-4212-8c36-a276e5205a4c,soda
6debb996-7884-47b4-9097-f0c71650cc2a,dishes
d905bd6a-153e-47d9-ab7f-7a5490cb4008,coffee
956bb976-b156-4081-8e0d-99f3d0ecc4a2,whole milk
4ef1e0bb-aaa1-4896-834c-6bd40c6ee003,whole milk
24b667ad-3a4c-491c-aa3d-2a6542fde3ea,rolls/buns
0666dd6b-2560-4020-80c6-d0b812b6a135,rolls/buns
f2291705-4b82-43e0-b7c6-7d338e687d9f,long life bakery product
13c763bc-b756-4569-a272-1fa994532d24,salty snack
42add3c0-3714-458f-84e9-d9e2e318f343,root vegetables
1bf5b13c-e23b-4268-a1b0-14f67906ad00,brown bread
3f2f6936-cf74-4143-9d71-2b98159c56a4,bottled water
1d4b2301-5086-4a46-ab3d-71fe89d8e94c,yogurt
6ed3d68f-70e4-4867-909b-88452db9e009,citrus fruit
ea51f63b-deb3-4f93-8529-73a6297b035b,ice cream
65d1ebc6-c1d5-464c-883b-ea0aa55ad92b,rolls/buns
2f6e5152-7b01-4613-b7b1-c14dc9fc4226,whole milk
d8c47df8-8073-4bc1-9ef4-d21ab81c0560,other vegetables
a429a540-9927-4dbf-b2a3-76eeacf2e013,tropical fruit
c723c373-ea79-41c1-bc13-01a55c80e2b5,bottled water
88f93cfc-b9fc-483b-b1d9-b0f66a1b4f42,berries
f1b2ae5c-0a91-4efb-b86f-057f55c95a60,pastry
a90a01f9-3675-45ac-9e1a-d589124d8540,whipped/sour cream
f4db8ae6-27c2-492c-8b98-6ce29cd0e8ef,other vegetables
eb619f10-1b75-49bf-a5e2-66492209c0ca,pickled vegetables
440fa0db-fdd9-4d2f-9819-1a10a563af09,rolls/buns
c11b1971-673a-4d68-abef-89c792dfb338,chewing gum
cc93b4c1-1fa1-445e-a2b3-247f0dc729f5,brown bread
f190d265-de83-4cdf-8e78-5e16d5174d6e,pastry
d7e8ea88-6292-4c2e-92ba-897eecfd4b75,other vegetables
2d3c836b-4da3-4712-8df5-13013fba0bb6,butter milk
6281c851-a500-44da-8039-e63d44265dbd,pip fruit
18a98521-f190-4078-844d-7e4ce6ec7e65,whole milk
c6e91c91-dfb9-4a3c-8d1d-ca2929342ce9,butter
39432382-2a08-4348-a92a-65d03489168f,yogurt
12ad8891-718e-497a-8916-9ccb19d42eea,tropical fruit
5c734fab-f0e5-43b7-bfee-bd021d5f933a,newspapers
4c105638-6166-40cf-b290-7651e39def69,red/blush wine
2810906f-d1b2-4c59-bc46-d4f3614f351e,cooking chocolate
211f9c8d-07f8-4dd2-a3af-5998323b54a7,yogurt
acd031a6-0a2b-48d6-92fe-30dea37568fd,other vegetables
b4caaef1-2e94-4db9-bc2e-4391dd679e3f,domestic eggs
c951d163-b9c2-4da5-bb59-0bcfce7e55f6,bottled water
6f96c57d-f83a-4e86-b1a9-2565598897de,ice cream
d70384f3-3036-4327-90f4-6aaf3dc3adb8,other vegetables
50479f96-f514-4a88-82e2-d9c248159924,pastry
7785de68-9689-44db-9073-155e212fa315,pet care
1318c5fc-ce44-48e8-8fa4-25d89fb22541,bottled beer
0b6cf06e-99df-44e2-8706-d1ecb577203e,curd
d8e4f235-23ce-48e3-bb98-478445dd6c38,yogurt
277433b4-3b57-4b54-908e-1d4e72d07cd0,other vegetables
d40a6811-ef65-4b31-9d90-06e562e0519e,other vegetables
44fc20ef-7543-49a1-b287-bf159e500799,napkins
8102b1f6-8633-403c-8f5d-dbc01b82ca89,dessert
acbf8356-59c1-4784-8106-e8a61e7abe76,yogurt
6e62c969-4acd-4cfe-b7ad-c9c2c8cd7b09,pastry
4888c6d5-0191-4958-914e-703feb81fa99,semi-finished bread
b0cf203c-f0ba-48b0-a3af-810ea4081f67,whole milk
49842b25-dcd9-4148-aae4-ecb249524808,popcorn
b4932487-b46b-4fa2-9af4-c5f5821df542,soda
f9ea49ba-d006-42df-99d0-8e37ed4e28e3,root vegetables
d05ae653-8cbe-4240-875a-e41f4596a185,whipped/sour cream
668f89ae-e8a8-46be-9c12-f0c43696321f,whole milk
9adcc71d-3fd8-448b-aa1d-1f7681cdaa59,pip fruit
8b3e00f1-0725-4c75-8aea-a5bc887484cf,yogurt
e9022575-1dfa-48b6-a1e2-a2d169e5dca9,domestic eggs
4a494b72-3136-4892-b89b-790c0a86f5c4,pastry
4b6b7971-d5bb-4d95-b867-9439aa811921,citrus fruit
371ecded-c3a4-45c4-86c3-353a79c8bf3d,yogurt
1a769eaa-2eaa-4293-a2a9-9b99bb24d95d,frozen fish
38b23173-700a-4947-9bf4-ca39e2c2050a,baking powder
405d39f7-d11f-416a-bb9c-2d92aba81f53,mayonnaise
0a90cc80-5a6a-4357-828e-67bfda422a42,spread cheese
efac7847-c238-4560-a535-389118d0743b,mustard
f4c7f407-df5f-40b9-9807-91aac8ab2924,other vegetables
215be235-30ac-4ea9-96e4-4eaee375aa36,mustard
ee86c65b-86f1-4af5-baba-ecb04a5c74f3,red/blush wine
f04fae81-3639-4ac0-9e9f-344eb26f4b5c,coffee
a14fa659-2165-4672-b79a-483fb2a613fb,instant coffee
0722c1df-4f2d-40b2-b247-4db1434ed8b5,hard cheese
39800dfe-4b78-444a-81a9-f0f6fa34d5da,citrus fruit
85966577-80f5-4015-ad5b-33542cd59d04,specialty bar
aaaaa32b-005d-47d1-8f0a-1cbc55c0e69b,dessert
08b43d52-96a6-4e37-ba58-9f836120e679,seasonal products
473e50da-0109-42ec-8665-4b2d110128c5,butter milk
5db04e74-4728-4903-8bfc-3a6b9e9a8097,UHT-milk
403af983-fab6-4023-9ea8-bd0515187618,cream cheese 
b3a6c2f5-e7ea-417e-979e-e482a1bfc4ef,napkins
61ddb32f-3573-4f46-b6cd-756c0e54c6a5,dessert
67e9b7f1-803d-478d-bb54-a2fc6ff5fb4e,pastry
b0022a19-3f67-40f8-b3b8-45987807b108,white bread
54be319a-d6eb-4b30-8259-174e19ac508d,hard cheese
2b95170c-7aca-4ccf-945a-41e037fa1c84,whole milk
07e3fc24-b06a-440d-93d2-91dc4b2660e4,frozen vegetables
b762ce66-1214-4ad6-961b-43e65c953eb8,root vegetables
a8ed9d8a-9987-42da-b778-3588d9b719aa,margarine
444d7011-1c8f-4f1e-8107-f163a22594ca,citrus fruit
112bfbb5-2f82-428e-ab5b-a650a71342de,tropical fruit
2b98400c-e7e9-452b-bbdb-7656b4cf07ce,red/blush wine
2a466991-2360-4b08-9f7f-b2d64a18cbfd,onions
946f5c0a-47e4-4662-bc44-72bee9081859,specialty chocolate
784b5a89-e369-486f-ab02-afbb8b9dbce9,tropical fruit
3cf6985f-c05c-4e33-a497-7cdbd51a0673,rolls/buns
cbad94d1-d0e8-4fb8-9181-ad735743eb48,soda
622ecaf0-bc80-49b9-9162-8bf23b573168,prosecco
cb9f7c56-277d-43a9-918d-4ee69cd68934,chocolate
6930b907-d2f8-4a79-b2b7-2419a03d66b5,pastry
c1200252-cde1-471d-af2c-478438d5c8f0,bottled beer
8a121ff8-baec-4b2d-9bae-ec7a01761891,bottled beer
c1aa42c2-1d37-48c8-b1b5-8dc111a86fe8,canned vegetables
0542217a-fca4-40f1-adab-010db2af6353,yogurt
74a3d1e1-b840-4d72-8523-d2444772a83d,bottled water
14f3c35d-471c-40a7-ba79-dcef715d3bf2,rolls/buns
7669e2b6-9bae-4add-8e67-bb2eaf2d0b67,soda
45a23bee-8376-4fc5-a7d6-482daabcc41f,specialty bar
a27ab086-3180-475c-b03d-b5f0d6398601,onions
e16ea3aa-a0ba-46eb-bd64-b0a544ef4e0b,candy
a5197998-57be-408f-9197-9009ef83dd00,whole milk
6a8a139c-9357-490c-b917-8be47d164d3e,pip fruit
3635715e-d5a2-44b5-984c-cef611e5a99b,butter
9d74ae36-3d14-45a3-8112-b64e2f59b9a4,whole milk
3a9e688c-af06-4087-8cbf-1007ad441cef,beef
01e8466f-5ef9-4107-9825-aa691edee01f,cream cheese 
79830c19-9f0e-4887-a45f-ec459cc13ee1,oil
45952b3b-c761-4a38-ab18-b98048fd3ae6,rolls/buns
3cfc62bf-448e-4ac2-8ae7-49f01443fe0b,candy
517c00af-7f57-4550-98ec-f6fe6c593c95,fruit/vegetable juice
db27fbc4-1ccd-4542-876b-8cd41d44748b,whole milk
9c0428f1-066d-47a6-947a-1b142367e100,tropical fruit
62a21e94-772f-46f6-8b58-ea0f85072dca,yogurt
acef23f6-169c-4e8c-b093-c64f691aaccf,bottled beer
6942cc94-273c-4a54-ae18-94eae084240a,newspapers
e98192eb-ff4b-4464-ae71-86e4804ef835,canned beer
ac5bb980-e45d-4da9-ab32-459ba0dabada,whole milk
4d25a11f-b095-4291-8ce2-f9eb714b37de,photo/film
9b3bdcd4-bc2a-49ec-8f1c-25fed1048780,root vegetables
34082ed2-cb91-40ca-83af-65e2b9f7014f,margarine
a98c615f-0500-40d2-8ed6-b9c8bfae8cf5,whole milk
ead364cb-4932-4c90-be78-7d7177a0dade,tropical fruit
0216ce71-3c7d-4053-8da1-05fc71528bdc,other vegetables
faa06019-430a-4c05-96c5-593c400ce68b,liquor (appetizer)
e7336b3a-7fe5-4d42-b55a-b469d24f0857,yogurt
cae552ca-8d64-46c3-ad0a-a957dd67950a,newspapers
45f948f4-1e7d-4d00-b9cc-4b50109b5fde,rolls/buns
5dcd18f5-bae0-484b-8a4c-f825a3a1b35a,tropical fruit
f10124ae-cef7-4a5a-8f62-27582056145c,rolls/buns
c9b3d404-794c-4964-9ad2-9ea0a1bfc2bf,photo/film
972f394d-aa3a-4b18-a2ef-a66d0d55505c,other vegetables
7c06f32c-f4b5-4e5c-86b9-fac24e802bdf,hamburger meat
538468ff-af6a-4d69-bdb0-ca004e28b95c,dishes
c49b4c96-55a4-47f3-b28a-3b9c49d8e7ec,canned beer
ea069d49-2cfc-40b4-90f0-ec478b7ffbc6,whole milk
9eb0a95f-797d-46c0-978d-8e5a566ae7db,mayonnaise
1af92c03-0ea8-46ab-83e5-340e702b1006,whole milk
a14fbf12-7a2b-417e-b1b6-ceed6b0ae61c,pip fruit
b28bb8eb-61e1-42bd-97e7-f882a2b0b460,citrus fruit
35c22577-d9b6-4c52-a47c-4d71d065748c,UHT-milk
52c4a997-e65d-4f4d-9c97-8bc81861e48e,pet care
fb92fef6-1bbf-412f-9210-0b69389e8329,pickled vegetables
c64833cf-6b3f-419a-90db-bcc45779da4f,pip fruit
22bbc311-90b2-418b-90e0-5591df9328bb,whole milk
a6bd5c32-cf24-4aa6-9392-bd9a3bbbdbf6,shopping bags
ee3c749e-84ce-4633-8f99-4d6c8591494f,pork
067e6a20-45fc-438a-8a17-878c2a5df3ca,turkey
b28617c0-bdc8-4f69-a905-f16f2a656f0e,whole milk
f9dca59d-19f7-4c9c-b43f-20005a8447b9,turkey
8ab0b91c-2dd3-4619-8abd-b1cdd383dc23,curd
f63f9e9d-1164-4cde-b2d5-d4690d5aae5c,cream cheese 
9f5fbc70-bae6-4159-9e09-5333969f61a6,frozen fish
d64be4e3-a26d-4c2f-a03e-3ccad3d14d9d,other vegetables
85ffa52b-da5b-4c4a-a2e7-7cb2a709b5a1,yogurt
0fa5f33c-7a0f-434d-a3c4-b3d394ad9da6,yogurt
37351358-d443-473b-8ba8-746ac781868b,root vegetables
cdd7188c-fdc2-4f81-b77d-e9df86d91b3c,whole milk
290cd3c3-6f86-4e31-8252-c9c3a9702079,rolls/buns
a4b8f681-05d4-4452-83c1-6918ed781c33,whole milk
d7422e95-b244-4564-ba35-46f950bc3257,yogurt
5894909f-b88a-4fcd-a475-29a7b68f2281,long life bakery product
ba7451bc-d7de-4344-b74a-8693abc74020,tropical fruit
8c80c9e2-4392-46cd-ab1b-86e57f4850ae,curd
a849ca8e-4017-496b-b37d-4410375cb48a,flour
73acb712-be8f-4a92-a154-364a3526f8ad,curd
f9d80226-3238-4f09-9338-b5557f49ff38,other vegetables
f133b308-2c9b-4215-baf6-4d20dc810088,semi-finished bread
34b197f2-900a-4a36-9ba5-0d03c702b1fd,butter
1d51c885-6e97-471e-b4c3-acf34ea090b9,coffee
aaa4f0dc-c958-42ba-8fe7-1aa3d51fcaa7,onions
177110af-d1cb-496c-a6f1-a33b02dbb212,rolls/buns
c28d9147-addd-41d9-b10f-d60aeabde4d6,curd
9969bcad-0afd-45d4-a508-6c9cdddaac15,herbs
c5a0fd17-766e-45a4-9654-a4838f9e283d,other vegetables
87cba214-8608-4f65-ab4f-d65d96aa0bd7,frozen meals
4fecd3f4-690f-4cef-aceb-468e7a122b04,oil
84dacfa9-f567-422a-84ab-cbc7c1079a9c,frozen vegetables
73753377-3c21-4b9e-a898-897a552a344f,herbs
a2bb31a5-6616-4a01-ba00-a66a8d0b6e8d,yogurt
17fd6e0f-0e06-425d-ae00-1fa1d9057331,rolls/buns
78f2bf98-acd2-4bef-a714-e82e8b2bd77f,bottled beer
05a9d6b3-6170-46b3-b513-ab87b8e1100f,cream
91745fb0-a96d-411f-8991-53e65e4e2e85,yogurt
2ed6e063-fa43-47ba-ab46-457827c5357e,citrus fruit
c41120b0-89e6-4251-b0a9-c4e2a5aa79f0,yogurt
3cf3d283-dead-48ff-83a5-7b205958c46d,whole milk
9a9d50b0-f175-4685-b00f-250226e83bec,other vegetables
d81c7417-d5e5-4b06-b671-09c8cf0d0056,coffee
2d931a87-1203-4187-a0b9-7f853d646b61,tropical fruit
d082adca-1743-4c16-98ca-65fb97a2907c,sliced cheese
167203fb-7de4-4250-9e7f-1ef77cec8e6a,rolls/buns
168b09c2-862f-4d2d-9656-1c797979c759,rolls/buns
d6229fa4-c319-4795-bf87-3e1d4375e637,frozen dessert
e771a458-1bcb-43ca-bceb-a0e245bc5885,pork
1286b09c-151f-49e4-8f15-76d207ef22cd,fruit/vegetable juice
e48b8774-8027-42a7-8fd9-fe95b9ca969a,spices
9621bcda-dadd-4945-9abf-717dc9feb8ac,other vegetables
4050ad4a-eb88-4992-8642-a14f9f43dc15,whole milk
f017dda5-d366-4209-8e06-5d43e01fca9e,seasonal products
9037e9a5-4c39-4aae-8c16-d384a01ba60d,domestic eggs
662bd95f-14a1-4c54-bdfb-5a899bee36ab,margarine
